# Time-averaged data for fix ave_n
# TimeStep v_n_na_l v_n_cl_l v_n_na_r v_n_cl_r
1245000 385 386 393 391
1250000 386 386 393 390
1255000 385 386 393 390
1260000 385 386 393 390
1265000 385 386 393 390
1270000 385 386 393 391
1275000 385 387 392 391
1280000 385 386 393 391
1285000 385 386 393 391
1290000 386 387 394 391
1295000 386 387 394 391
1300000 386 387 393 391
1305000 386 387 393 392
1310000 385 387 391 391
1315000 384 387 391 391
1320000 384 387 392 392
1325000 384 387 392 391
1330000 384 387 393 391
1335000 384 386 394 391
1340000 384 386 393 392
1345000 384 386 393 392
1350000 384 387 393 391
1355000 384 386 392 392
1360000 385 387 392 390
1365000 382 387 392 390
1370000 383 387 392 391
1375000 383 387 392 390
1380000 383 387 392 390
1385000 383 387 391 390
1390000 382 387 393 390
1395000 382 387 394 390
1400000 382 387 394 389
1405000 384 385 394 390
1410000 383 385 393 390
1415000 381 385 392 391
1420000 383 385 393 391
1425000 383 385 393 390
1430000 384 385 394 389
1435000 382 385 392 389
1440000 382 386 392 388
1445000 383 386 392 388
1450000 383 386 392 389
1455000 383 385 391 389
1460000 383 385 390 389
1465000 384 385 391 389
1470000 384 386 391 389
1475000 384 387 390 390
1480000 384 387 389 390
1485000 384 387 390 390
1490000 384 387 388 390
1495000 384 387 388 390
1500000 385 386 387 391
1505000 385 386 388 391
1510000 384 386 389 391
1515000 384 385 390 391
1520000 385 385 391 392
1525000 385 386 392 391
1530000 386 385 392 390
1535000 387 386 391 389
1540000 384 386 392 389
1545000 385 386 390 389
1550000 385 386 391 389
1555000 385 386 390 389
1560000 385 386 392 389
1565000 385 386 392 388
1570000 385 385 392 390
1575000 384 385 391 388
1580000 383 385 391 388
1585000 383 385 391 389
1590000 384 385 391 389
1595000 383 385 391 389
1600000 383 385 392 389
1605000 383 385 390 389
1610000 384 385 389 389
1615000 385 385 391 389
1620000 384 385 391 389
1625000 383 386 392 390
1630000 384 386 391 389
1635000 384 386 390 389
1640000 384 386 390 388
1645000 382 385 389 389
1650000 382 385 390 389
1655000 382 385 390 390
1660000 382 385 390 390
1665000 383 385 390 390
1670000 383 385 391 391
1675000 382 385 391 391
1680000 384 385 391 391
1685000 385 385 391 390
1690000 384 385 390 390
1695000 384 385 390 390
1700000 383 385 390 390
1705000 384 385 390 390
1710000 385 385 391 389
1715000 383 385 390 389
1720000 383 385 391 389
1725000 385 384 391 389
1730000 383 384 391 388
1735000 385 384 390 389
1740000 384 384 390 388
1745000 385 385 391 387
1750000 384 385 392 389
1755000 385 385 392 388
1760000 385 384 391 388
1765000 385 384 391 388
1770000 383 383 391 389
1775000 384 385 391 389
1780000 384 384 390 389
1785000 384 385 390 389
1790000 385 385 389 389
1795000 384 384 389 389
1800000 384 384 389 388
1805000 384 384 389 389
1810000 384 386 389 389
1815000 385 385 389 389
1820000 383 385 390 389
1825000 383 385 389 388
1830000 384 385 389 388
1835000 383 385 390 388
1840000 383 385 390 388
1845000 383 385 390 388
1850000 383 384 388 388
1855000 384 384 388 388
1860000 383 385 388 389
1865000 384 385 388 389
1870000 385 385 388 391
1875000 384 385 388 391
1880000 384 385 389 390
1885000 384 385 388 391
1890000 385 385 389 392
1895000 386 386 388 392
1900000 384 386 388 391
1905000 383 386 387 392
1910000 384 386 388 392
1915000 384 386 389 392
1920000 384 385 389 392
1925000 384 385 389 391
1930000 384 386 389 390
1935000 383 386 389 391
1940000 383 386 388 392
1945000 383 386 389 389
1950000 384 385 389 390
1955000 384 385 388 389
1960000 383 385 389 389
1965000 383 385 388 388
1970000 383 385 388 389
1975000 383 385 388 389
1980000 384 385 388 390
1985000 383 385 388 389
1990000 384 385 387 389
1995000 384 385 386 388
2000000 384 386 386 388
